index,latitude,longitude,elevation_m
958,37.6309237612764,-118.87024036754008,2166.0
959,37.63089432317326,-118.87013083041214,2166.0
960,37.63086475483412,-118.87002080868508,2166.0
961,37.63083489286651,-118.86991206357229,2165.661544959384
962,37.63080488348722,-118.86980284338952,2165.312598688533
963,37.63077486917457,-118.8696936052517,2165.0
964,37.63074484538932,-118.86958433263786,2165.0
965,37.63071481849513,-118.869475048709,2165.0
966,37.63068463579987,-118.8693655755172,2164.9133623514263
967,37.6306543133866,-118.86925677156368,2164.5566280776115
968,37.63062393359756,-118.86914776173244,2164.1992187948968
969,37.63059397050851,-118.86903844963292,2164.0
970,37.630564569823534,-118.86892889708058,2164.0
971,37.63053511919085,-118.86881915841354,2164.0
972,37.630505375182906,-118.8687100051284,2163.790180748881
973,37.63047530349444,-118.86860081625956,2163.4321844575807
974,37.63044533163613,-118.86849198986928,2163.075376620592
975,37.63041594167465,-118.86838204511042,2163.0
976,37.63038685584436,-118.86827235999137,2163.0
977,37.6303577776131,-118.86816270352892,2163.0
978,37.63032838856845,-118.86805311454674,2163.0
979,37.63029898796753,-118.86794356230756,2163.0
980,37.63026954590102,-118.86783391399072,2162.970784535968
981,37.630240022307184,-118.8677246063992,2162.6193131807577
982,37.63021046971989,-118.86761519146287,2162.267496665235
983,37.63018050627697,-118.86750585712532,2162.0
984,37.63014934843413,-118.8673971587418,2162.0
985,37.63011817607367,-118.86728840971158,2162.0
986,37.63008810368553,-118.86717913469124,2162.0
987,37.63005959243685,-118.86706921180468,2162.0
988,37.630031064399255,-118.86695922418988,2162.0
989,37.630001488417896,-118.86684982812278,2162.0
990,37.62997084027385,-118.86674081824675,2162.0
991,37.62994026576219,-118.86663207026776,2162.0
992,37.62990896445835,-118.86652306050188,2162.0
993,37.62987740341208,-118.8664144633534,2162.0
994,37.6298458197406,-118.86630578835477,2162.0
995,37.629815321170646,-118.86619680425696,2162.0
996,37.62978527121018,-118.8660875316734,2162.0
997,37.62975521067537,-118.86597822063771,2162.0
998,37.62972596062298,-118.86586865344736,2162.06501291158
999,37.62969694968079,-118.86575894245064,2162.150590912135
1000,37.629667938738606,-118.86564923145392,2162.2361689126897
1001,37.62963892779641,-118.8655395204572,2162.321746913245
1002,37.62960991685422,-118.86542980946052,2162.4073249138005
1003,37.62958090591204,-118.8653200984638,2162.4929029143555
1004,37.62955189496984,-118.86521038746707,2162.5784809149104
1005,37.62952288402766,-118.86510067647038,2162.664058915466
1006,37.62949387308547,-118.86499096547372,2162.749636916021
1007,37.62946486214328,-118.86488125447693,2162.835214916576
1008,37.62943585120109,-118.86477154348024,2162.9207929171307
1009,37.62940678183718,-118.8646619339534,2162.9747936043373
1017,37.62937673115946,-118.86455265876172,2162.6333086302147
1018,37.629346698148666,-118.86444344781334,2162.292024416682
1019,37.62931658896853,-118.86433431633252,2162.049011460884
1020,37.62928593694171,-118.86422533134832,2162.3895895365
1021,37.62925529643014,-118.86411638730716,2162.730039665116
1022,37.62922475310457,-118.86400772845975,2163.0
1023,37.629194084047896,-118.86389838660558,2163.0
1024,37.629163500403074,-118.86378934926312,2163.0
1025,37.62913300672797,-118.86368000196742,2163.0
1026,37.6291032725805,-118.86357086413072,2163.0
1027,37.62907347253992,-118.86346148443629,2163.0
1028,37.629043532635045,-118.8633523772206,2163.0
1029,37.62901289625647,-118.86324315187088,2163.0
1030,37.62898231267712,-118.86313411476192,2163.0
1031,37.62895210913136,-118.86302479867388,2163.0
1032,37.62892326650708,-118.86291512962576,2163.0
1033,37.628894396527336,-118.86280535656324,2163.0
1034,37.628864875788295,-118.86269574187234,2163.0
1035,37.62883364697832,-118.86258711992456,2163.0
1036,37.628802386283546,-118.8624783870732,2163.0
1037,37.62877092279585,-118.86236992450556,2163.0
1038,37.628738828466375,-118.86226139935022,2163.0
1039,37.62870678013662,-118.86215302974033,2163.0
1040,37.62867565441972,-118.862044170345,2163.09704163116
1041,37.62864690338544,-118.86193451523752,2163.4313559832835
1042,37.628618128346936,-118.86182476857908,2163.765949454085
1043,37.62858917092222,-118.8617150916192,2164.0
1044,37.62855977551217,-118.861605526909,2164.0
1045,37.62853038320167,-118.8614959737517,2164.0
1046,37.628500633944704,-118.86138660797675,2164.0
1047,37.62847004243656,-118.86127754259992,2164.0
1048,37.62843945905885,-118.8611685062098,2164.0
1049,37.62840884581818,-118.86105946285372,2164.0
1050,37.62837818440372,-118.86095048152188,2164.0
1051,37.628347517920254,-118.86084148217306,2164.0
1052,37.62831745457304,-118.86073237200615,2164.0
1053,37.628288658091336,-118.86062242180328,2164.0
1054,37.62825989647682,-118.86051260472964,2164.0
1055,37.62823078608681,-118.86040270929422,2164.0
1056,37.62820085185288,-118.86029361564157,2164.0
1057,37.62817086201037,-118.86018431932668,2164.0
1058,37.62814106116713,-118.86007497937672,2164.0
1059,37.62811182020332,-118.85996532576245,2164.0
1060,37.6280825881349,-118.85985570550586,2164.0
1061,37.62805298881701,-118.85974627238684,2164.075389064475
1062,37.62802212359176,-118.85963741438808,2164.407273206972
1063,37.627991261575424,-118.85952856770687,2164.739122844862
1064,37.62796057754188,-118.8594195937082,2165.071360645762
1065,37.62793061574829,-118.859310399616,2165.4042694634218
1066,37.627900641970456,-118.85920116184786,2165.7373114394504
1067,37.627870786627575,-118.85909184106644,2166.0706065047743
1068,37.62784141807197,-118.8589823764501,2166.4043400911887
1069,37.62781204174328,-118.85887288286128,2166.7381620083247
1070,37.62778244588679,-118.85876316686104,2167.0
1071,37.627752471117134,-118.85865416769865,2167.0
1072,37.6277224219152,-118.85854489787344,2167.0
1073,37.62769212952404,-118.85843555013072,2167.0
1074,37.62766144140039,-118.8583267467832,2167.0
1075,37.62763071169311,-118.85821779600283,2167.0
1076,37.62760091508667,-118.85810840756304,2167.0
1077,37.627572404717824,-118.85799848806872,2167.0
1078,37.62754388462954,-118.85788853110182,2167.0
1079,37.62751438626208,-118.85777910991536,2167.1774288400616
1080,37.62748392971975,-118.85767008933772,2167.5235259118926
1081,37.62745349674896,-118.85756115313544,2167.869355125577
1082,37.62742403653017,-118.85745156773396,2168.0
1083,37.62739521628768,-118.857341776334,2168.0
1084,37.627366414948135,-118.8572320569452,2168.0
1085,37.62733671688461,-118.85712260685315,2168.241853583936
1086,37.62730668463722,-118.8570133986808,2168.583129122534
1087,37.62727654880988,-118.8569038138541,2168.92558170596
1088,37.62724608752758,-118.85679521941596,2169.271732641146
1089,37.62721537111773,-118.85668631578103,2169.6207827531102
1090,37.62718482610075,-118.85657801981176,2169.967885218687
1091,37.627154700506246,-118.85646810867055,2170.0
1092,37.62712481841144,-118.85635876736912,2170.0
1093,37.62709489836533,-118.8562492872004,2170.0
1094,37.62706489260618,-118.85614015493157,2170.0
1095,37.6270348436679,-118.85603088606508,2170.0
1096,37.62700496703064,-118.85592214984148,2170.011738288162
1097,37.62697544571788,-118.85581211585756,2170.347207751344
1098,37.62694606971456,-118.85570262348152,2170.68102597093
1099,37.62691651039352,-118.85559270362135,2171.016551183225
1100,37.62688599792804,-118.85548421485524,2171.35557857732
1101,37.626855358334055,-118.85537527407664,2171.6960185105177
1102,37.62682487440212,-118.85526609296042,2172.0
1103,37.62679609359217,-118.85515645177972,2172.0
1104,37.62676727358125,-118.85504666126184,2172.0
1105,37.62673823496954,-118.85493703625284,2172.0
1106,37.62670816828522,-118.85482770285536,2172.0
1107,37.626678119482015,-118.85471843448006,2172.0
1108,37.626648518330015,-118.85460897472608,2172.0
1109,37.62662016919562,-118.85449899374686,2172.0
1110,37.626591819380906,-118.85438901012836,2172.0
1111,37.626563101867546,-118.85427916973973,2172.0
1112,37.626533667714426,-118.85416964730948,2172.0
1113,37.62650423118629,-118.854060116042,2172.0
1114,37.62647479467039,-118.85395058482004,2172.0
1115,37.62644535817246,-118.853841053665,2172.0
1116,37.62641592430868,-118.85373153231136,2172.0
1117,37.62638618331613,-118.85362212114956,2172.0
1118,37.62635613463608,-118.85351285322209,2172.0
1119,37.62632610320175,-118.85340364800636,2172.0
1120,37.6262965673764,-118.85329409104595,2172.0
1121,37.62626745774472,-118.85318442220104,2172.0
1122,37.62623834811304,-118.8530747533561,2172.0
1123,37.62620923848136,-118.85296508451115,2172.0
1124,37.62618012884968,-118.85285541566624,2172.0
1125,37.62615107259689,-118.85274594792318,2172.0
1126,37.626120943678,-118.852636494852,2172.0
1127,37.62609036120055,-118.85252746167151,2172.0
1128,37.62605978094991,-118.85241843643011,2172.0
1129,37.62603007120769,-118.85230901702884,2172.0
1130,37.6260008399138,-118.85219939967676,2172.0
1131,37.62597154516135,-118.85208954435508,2172.0
1132,37.62594108514933,-118.8519807309542,2172.0
1133,37.62590982557548,-118.85187200200164,2172.0
1134,37.62587862027269,-118.85176346181808,2172.0
1135,37.62584902062248,-118.85165379958345,2172.0
1136,37.625820231134966,-118.85154399781707,2172.0
1137,37.625791466391256,-118.85143429042247,2172.0
1138,37.62576138500217,-118.8513249378338,2172.0
1139,37.62573080265496,-118.85121590511768,2172.0
1140,37.62570014416139,-118.8511066009232,2172.0
1141,37.62566895546753,-118.85099814784525,2172.0
1142,37.62563739604889,-118.85088955629726,2172.0
1143,37.625605906721184,-118.85078120592236,2172.0
1144,37.625575907021314,-118.85067165344309,2172.0
1145,37.625546515806725,-118.85056210437055,2172.0
1146,37.62551718113974,-118.8504527660663,2172.0
1147,37.62548928101168,-118.85034237516756,2172.0
1148,37.62546193262355,-118.85023199311917,2172.0
1149,37.62543454638738,-118.85012145831053,2172.0
1150,37.62540533920616,-118.8500120584402,2171.7593245127714
1151,37.62537536636557,-118.84990282408786,2171.4262929508145
1152,37.62534538248418,-118.84979354949785,2171.093138712989
1153,37.62531583949624,-118.84968412903144,2171.0
1154,37.62528644836919,-118.84957458028516,2171.0
1155,37.625257079912274,-118.84946511603668,2171.0
1156,37.62522658738077,-118.84935595334292,2171.0
1157,37.625195710110056,-118.84924705286129,2171.0
1158,37.62516484910597,-118.8491382097501,2171.0
1159,37.62513428409254,-118.8490291059841,2171.0
1160,37.62510386697981,-118.84892000112325,2171.0
1161,37.62507341400551,-118.84881076762846,2171.0
1162,37.62504374005734,-118.84870148566829,2171.0
1163,37.62501434902666,-118.8485919372812,2171.0
1164,37.624984871853314,-118.84848206781692,2171.0
1165,37.62495553572394,-118.8483728538565,2171.0
1166,37.62492609975543,-118.84826332467136,2171.0
1167,37.62489677033903,-118.8481541919592,2171.0
1168,37.624867262630616,-118.8480442516232,2171.0
1169,37.62483787166136,-118.84793470346509,2171.0
1170,37.62480848069683,-118.84782515532451,2171.0
1171,37.62477908974707,-118.84771560723908,2171.0
1172,37.62474969880888,-118.84760605919674,2171.0
1173,37.62472022939377,-118.84749621864948,2171.0
1174,37.62468944970093,-118.84738760765536,2171.0
1175,37.62465819058325,-118.8472788802896,2171.0
1176,37.62462690409125,-118.84717005770864,2171.0
1177,37.624596692359816,-118.84706097221756,2171.0
1178,37.62456664431375,-118.84695170659548,2171.0
1179,37.624536734510095,-118.84684294367308,2171.0
1180,37.624507162993226,-118.84673297115658,2170.6950340139665
1181,37.624477787861146,-118.84662348202794,2170.361225694908
1182,37.62444832288545,-118.84651365802765,2170.0263964256887
1183,37.62441801766989,-118.84640488544116,2170.0
1184,37.624387531342585,-118.8462958121368,2170.0
1185,37.62435714176946,-118.84618708499735,2170.0
1186,37.62432761667676,-118.84607720761338,2170.0
1187,37.6242982258914,-118.84596766014069,2170.0
1188,37.624268684861576,-118.84585755266588,2170.0
1189,37.62423880585421,-118.84574883946982,2170.0
1190,37.62420875793053,-118.84563957429278,2170.0
1191,37.624178879020704,-118.8455308218044,2170.0
1192,37.62414934749799,-118.84542074976522,2170.0
1193,37.62411995677475,-118.84531120252409,2170.0
1194,37.6240904371051,-118.84520104611472,2169.981394108393
1195,37.6240617919224,-118.84509192160915,2169.6403800286184
1196,37.62403298910965,-118.84498219660814,2169.297489400447
1197,37.624004046681925,-118.84487262429786,2168.955075930928
1198,37.62397399262302,-118.84476333681096,2168.613552534298
1199,37.62394396157632,-118.8446541330048,2168.272290640035
1200,37.623913759293366,-118.8445451575268,2167.932166232271
1201,37.62388265063964,-118.84443627723871,2167.5940286917453
1202,37.62385158071389,-118.84432753249855,2167.2563121074536
1203,37.623820946901226,-118.84421871117728,2167.0
1204,37.62379152496326,-118.84410904759032,2167.0
1205,37.623762134350464,-118.84399950076084,2167.0
1206,37.62373266715147,-118.8438897149822,2167.0
1207,37.62370329709293,-118.84378043104346,2167.0
1208,37.623673861542784,-118.84367090341502,2167.0
1209,37.62364409394129,-118.8435616827472,2167.0
1210,37.623613471640695,-118.84345250758857,2167.0
1211,37.62358289004405,-118.84334347754834,2167.0
1229,37.62355244413485,-118.84323425139944,2166.8914106232432
1230,37.62352245207253,-118.84312518935462,2166.5505917331657
1231,37.62349242117627,-118.84301598609552,2166.209331548508
1232,37.623462190349,-118.84290689602682,2165.8716342281027
1233,37.62343161832525,-118.8427979001161,2165.539329622261
1234,37.62340105298322,-118.84268892802712,2165.207097643692
1235,37.62337067127008,-118.8425798046185,2165.0
1236,37.62334063500728,-118.84247058184472,2165.0
1237,37.6233106000713,-118.84236136389563,2165.0
1238,37.62328053694325,-118.84225208422713,2164.8504104805083
1239,37.6232504830508,-118.84214288841788,2164.516478342167
1240,37.62322042016996,-118.8420336599508,2164.182446332746
1241,37.62319049130998,-118.84192441696727,2164.0
1242,37.62316069339143,-118.84181504506172,2164.0
1243,37.623130879728095,-118.84170561536558,2164.0
1244,37.62310158724991,-118.84159609428538,2164.0
1245,37.62307276849342,-118.84148630854637,2164.0
1246,37.62304395094426,-118.84137652740672,2164.0
1247,37.623015140512585,-118.84126677338128,2163.7992918164973
1248,37.62298633804068,-118.84115704967871,2163.4564052461
1249,37.62295753021316,-118.84104730557392,2163.1134549185385
1250,37.62292892955789,-118.84093747540392,2163.0
1251,37.62290042077945,-118.84082756204128,2163.0
1252,37.622871835657975,-118.84071735434402,2163.0
1253,37.62284220362452,-118.84060829687031,2162.7349258664385
1254,37.6228121113193,-118.8404991247863,2162.3850153407
1255,37.622782202677534,-118.8403906190162,2162.0372404364653
1256,37.6227527534334,-118.84028042277892,2161.694807365117
1257,37.622723580042944,-118.840170852952,2161.355581894716
1258,37.62269425079984,-118.84006069777148,2161.014544184156
1264,37.622662577073726,-118.83995282659788,2161.0
1265,37.62263061293347,-118.83984442647,2161.0
1266,37.6225988435989,-118.83973649947436,2160.9765608574203
1267,37.62256746088615,-118.83962734221264,2160.635444414565
1268,37.6225362197934,-118.83951867754227,2160.295867319563
1269,37.62250500615379,-118.8394099557056,2160.0
1270,37.62247405794461,-118.83930112683817,2160.0
1271,37.62244310065758,-118.8391922660486,2160.0
1272,37.622412091371984,-118.83908344825036,2160.0
1273,37.62238082809676,-118.83897470642351,2160.0
1274,37.622349569774144,-118.83886598182312,2160.0
1275,37.62231859643544,-118.83875744373582,2160.0
1276,37.622288102461816,-118.83864806317824,2160.0
1277,37.622257686322016,-118.83853896180722,2160.0
1278,37.62222734525168,-118.83842974713944,2159.926058351985
1279,37.622197396752014,-118.83832060149624,2159.593297244599
1280,37.62216742499788,-118.83821137110336,2159.2602777541706
1281,37.62213757626121,-118.8381020569736,2159.0729970317
1282,37.62210820939697,-118.83799259866144,2159.4067113981027
1283,37.6220788350566,-118.83788311248372,2159.740510720561
1284,37.62204968517175,-118.83777341727571,2160.0
1285,37.62202144837251,-118.83766349545012,2160.0
1286,37.62199318803148,-118.8375534819797,2160.0
1287,37.621964664403656,-118.8374436582318,2160.0
1288,37.62193525499955,-118.83733404136194,2160.0
1289,37.62190586500965,-118.83722449685408,2160.0
1290,37.621875950732495,-118.8371150025478,2160.0
1291,37.62184473857928,-118.8370064385366,2160.0
1292,37.621813480454094,-118.83689771462292,2160.0
1293,37.621782833346685,-118.83678883338312,2160.0
1294,37.62175341678286,-118.83667918982702,2160.0
1295,37.62172402685648,-118.836569645556,2160.0
1296,37.6216943954815,-118.83646007447815,2160.0
1297,37.62166438053261,-118.83635092920952,2160.0
1298,37.62163433348229,-118.83624166720833,2160.0
1299,37.62160438528917,-118.8361323687318,2160.0
1300,37.62157458639647,-118.8360229932507,2160.0
1301,37.62154478644972,-118.83591361390066,2160.0
1302,37.621514617364575,-118.83580441729627,2160.0
1303,37.62148396263125,-118.83569542268891,2160.0
1304,37.62145330556567,-118.83558641978908,2160.0
1305,37.62142296584396,-118.83547733034165,2159.8291573176475
1306,37.62139293567599,-118.83536812973088,2159.487905408977
1307,37.62136290994143,-118.83525894524156,2159.1467038798914
1308,37.62133213575817,-118.83515005768324,2158.8058234584355
1309,37.62130080864368,-118.83504143431884,2158.465311344359
1310,37.621269475177776,-118.83493278893164,2158.124730193294
1311,37.62123897605936,-118.83482382203404,2157.783818856384
1312,37.621208945946506,-118.83471462162365,2157.4425675739303
1313,37.621178995380376,-118.83460571047412,2157.102220231588
1314,37.62114934702839,-118.83449602074217,2156.765307140723
1315,37.62111997301744,-118.83438653579228,2156.4315115618247
1316,37.62109054699533,-118.8342768569826,2156.097124946961
1317,37.62106092569243,-118.83416764771198,2156.0
1318,37.62103112849345,-118.83405827844756,2156.0
1319,37.62100128571036,-118.83394874186872,2156.0
1320,37.620971807457735,-118.83383942309854,2156.0
1321,37.62094237282725,-118.83372989889207,2156.0
1322,37.62091306145955,-118.83362083333785,2156.0
1323,37.620883541014784,-118.83351083469148,2156.0
1324,37.620854151382,-118.83340129151472,2156.0
1325,37.620824646627575,-118.83329131924825,2156.0
1326,37.62079482146471,-118.83318244168989,2156.0
1327,37.62076477471287,-118.83307318077408,2156.0
1328,37.620734873846885,-118.83296445035228,2156.0
1329,37.620704120255816,-118.83285490569187,2156.0
1330,37.62067345653572,-118.832745916165,2156.0
1331,37.62064264397121,-118.83263639759328,2156.0
1332,37.62061270518731,-118.83252774613572,2155.689831673993
1333,37.62058267528652,-118.83241854649644,2155.3485828013168
1334,37.620552797209136,-118.83230989894234,2155.009059194808
1335,37.62052325748285,-118.83219986879972,2154.6733804869514
1336,37.62049388368048,-118.83209038462722,2154.339587278194
1337,37.6204645062231,-118.83198088683156,2154.0057525352404
1338,37.62043512066504,-118.83187135884243,2154.0
1339,37.62040573117976,-118.83176181621546,2154.0
1340,37.620376363704025,-118.83165235562409,2154.0
1341,37.62034770271683,-118.8315424174018,2154.0
1342,37.62031907256755,-118.83143255752664,2154.0
1343,37.6202904527274,-118.8313227372098,2154.0
1344,37.62025989212057,-118.8312136588646,2154.0
1345,37.620229311685314,-118.831104632965,2154.0
1346,37.62019869787441,-118.83099548807397,2154.0
1347,37.62016931337799,-118.83088607713616,2154.0
1348,37.620139923986585,-118.83077653485908,2154.0
1349,37.62011053825829,-118.83066700623544,2154.0
1350,37.620081160657634,-118.83055750790574,2153.6722802004174
1351,37.6200517870064,-118.83044802429664,2153.338488709245
1352,37.62002245404449,-118.83033869234768,2153.0051595965306
1353,37.61999157512553,-118.8302296950664,2152.67285081216
1354,37.619960715991695,-118.83012085855135,2152.341032168777
1355,37.61992996415663,-118.83001240046644,2152.010367275668
1356,37.61990040659333,-118.82990256898628,2151.682295481456
1357,37.61987099656577,-118.82979309832815,2151.355517397473
1358,37.61984148300751,-118.8296832423057,2151.0275889722825
1359,37.619811109173895,-118.82957456314172,2151.0
1360,37.61978052888832,-118.82946553777576,2151.0
1361,37.61975007956542,-118.8293569793202,2151.0
1362,37.619719955788064,-118.82924722983464,2151.0
1363,37.61969002566294,-118.82913791981248,2151.0
1364,37.6196601135126,-118.82902867543731,2151.0
1365,37.61962944518129,-118.8289196166412,2151.0
1366,37.61959864704833,-118.82881068850776,2151.0
1367,37.61956782263576,-118.82870166742754,2151.0
1368,37.61953763813489,-118.82859257364332,2151.0
1369,37.61950762823619,-118.82848329846873,2151.0
1370,37.619477612087,-118.82837400053424,2151.0
1371,37.61944845869043,-118.82826438772707,2151.0
1372,37.61941970009197,-118.82815458216936,2151.0
1373,37.61939088018014,-118.828044542506,2151.0
1374,37.61936216509581,-118.82793497850494,2151.0
1375,37.619333377767575,-118.82782518497402,2151.0
1376,37.61930460915653,-118.8277154628296,2151.0
1377,37.61927466988199,-118.82760608392712,2151.0
1378,37.61924408979464,-118.82749705926784,2151.0
1379,37.61921347377496,-118.827387906502,2151.0
1380,37.61918351914386,-118.82727979688676,2149.949951355461
1381,37.61915388438078,-118.82717203411192,2148.266157998716
1382,37.61912427459589,-118.82706436216688,2146.5837838572625
1383,37.619094775587065,-118.82695534536992,2146.0
1384,37.61906538654138,-118.82684580438152,2146.0
1385,37.61903594654496,-118.82673607348578,2146.0
1386,37.61900628497478,-118.82662686093045,2146.0
1387,37.61897640568315,-118.82651752988606,2146.0
1388,37.61894642903421,-118.82640784260244,2146.0
1389,37.61891559642374,-118.82629933426897,2146.0
1390,37.6188842469122,-118.82619065596232,2146.0
1391,37.61885300755674,-118.82608235953,2146.0
1392,37.61882264769006,-118.82597280978204,2146.0
1393,37.61879260159896,-118.82586355126897,2146.0
1394,37.61876241805152,-118.8257537929146,2146.0
1395,37.61873189884293,-118.82564536862488,2145.680668669584
1396,37.61870118541941,-118.8255364755779,2145.3316524932807
1397,37.61867056446048,-118.8254276167268,2145.0
1398,37.61864131702984,-118.8253179388619,2145.0
1399,37.61861208820447,-118.8252083307668,2145.0
1400,37.6185826188236,-118.825098290631,2145.0
1401,37.61855289641025,-118.82498942781584,2145.0
1402,37.61852304324686,-118.824880086109,2145.0
1403,37.61849309828552,-118.824770821687,2144.86160797118
1404,37.618463005239136,-118.82466164691408,2144.5116888271746
1405,37.618432880927045,-118.82455235871208,2144.161406128432
1406,37.618403647891576,-118.82444308628396,2143.6161972895884
1407,37.61837509040743,-118.8243334969385,2142.9022601856614
1408,37.61834650619522,-118.82422380502412,2142.1876548803625
1409,37.61831703521512,-118.82411455066736,2141.735364037429
1410,37.618287200632594,-118.82400527701576,2141.3759112360667
1411,37.61825752224212,-118.823896575441,2141.018340266466
1412,37.618227868880346,-118.82378651298411,2141.0
1413,37.61819838790121,-118.8236770122045,2141.0
1414,37.61816878576643,-118.82356725274158,2141.0
1415,37.61813895118178,-118.82345821443816,2141.0
1416,37.61810904052254,-118.82334889810024,2141.0
1417,37.61807892401678,-118.82323982151404,2141.0
1418,37.61804815537757,-118.82313073270224,2141.0
1419,37.61801742169061,-118.82302176781216,2141.0
1420,37.61798737103679,-118.82291252727082,2141.0
1421,37.617958205614535,-118.8228028933944,2141.0
1422,37.61792905986172,-118.82269333345606,2141.0
1423,37.61789900668118,-118.82258400103645,2141.0
1424,37.61786836284501,-118.8224750064828,2141.0
1425,37.61783781762002,-118.8223663626712,2141.0
1426,37.61780763428296,-118.822256820899,2140.75720776083
1427,37.61777777190261,-118.82214755173456,2140.417862529669
1428,37.61774776147822,-118.82203774086348,2140.076834979749
1429,37.61771835380629,-118.8219288855662,2139.7304024557748
1430,37.61768889040579,-118.82181945007864,2139.379647687928
1431,37.61765945172319,-118.82171010640042,2139.02918718077
1432,37.617631034825074,-118.82160010445914,2138.7595817135634
1433,37.61760273880624,-118.82149015171927,2138.4975815391704
1434,37.6175744427874,-118.82138019897944,2138.235581364777
1435,37.61754614676856,-118.82127024623956,2137.973581190384
1436,37.61751785074973,-118.82116029349972,2137.7115810159908
1437,37.617489554730895,-118.82105034075984,2137.449580841597
1438,37.61746125871206,-118.82094038802,2137.187580667204
1439,37.61743296269322,-118.82083043528016,2136.9255804928102
1440,37.61740466667439,-118.8207204825403,2136.6635803184167
1441,37.61737637065556,-118.82061052980043,2136.401580144024
1442,37.61734806175644,-118.82050052701034,2136.139460707728
1443,37.61732088280709,-118.82039021144948,2136.165988943957
1444,37.61729494994199,-118.82027937509456,2136.5212336713125
1445,37.61726901549376,-118.82016853197332,2136.876500085581
1446,37.61724307397888,-118.82005765864945,2137.0
1447,37.61721712542614,-118.81994675524592,2137.0
1448,37.617191329412925,-118.8198365037922,2137.0
1449,37.617165380596816,-118.81972489243694,2137.0
1450,37.61713961353426,-118.81961392228756,2137.0
1451,37.617113841850426,-118.81950293223584,2137.0
1452,37.61708582462602,-118.81939285219912,2137.0
1453,37.617057628729725,-118.8192828194331,2137.0
1454,37.61702943524245,-118.8191725903678,2136.99246989938
1455,37.617003503109366,-118.81906194660002,2136.646708125036
1456,37.61697752869964,-118.8189511224518,2136.3003826618474
1457,37.616951800552,-118.81884108032364,2136.0415512727373
1458,37.6169261022485,-118.8187292760162,2136.375295474036
1459,37.61690058902686,-118.81861827693508,2136.706636014761
1460,37.61687499344887,-118.81850685134972,2137.0
1461,37.61684968391293,-118.81839616431256,2137.0
1462,37.61682427954444,-118.818285062541,2137.0
1463,37.61679855265511,-118.81817421062048,2137.0
1464,37.61677095283904,-118.81806381135615,2137.0
1465,37.61674338222785,-118.81795352891142,2137.0
1466,37.616716158057024,-118.81784340641974,2137.0
1467,37.616690029770375,-118.81773227851706,2137.0
1468,37.61666396461874,-118.81762141913794,2137.0
1469,37.61663772729245,-118.81751026015093,2137.0540849056893
1470,37.6166111765311,-118.81740002407852,2137.390170492364
1471,37.61658454301016,-118.8172894443966,2137.727303668916
1472,37.61655793719611,-118.8171787751683,2138.0
1473,37.61653153928636,-118.8170681070082,2138.0
1474,37.616505126830894,-118.81695737786796,2138.0
1475,37.61647854701264,-118.81684661626689,2138.081683384288
1476,37.616451562213136,-118.81673628601072,2138.4232631247337
1477,37.61642455224636,-118.81662585285537,2138.765161438489
1478,37.61639765289917,-118.81651531074982,2139.108403906808
1479,37.61637105813328,-118.81640478704742,2139.4537904768545
1480,37.61634444916578,-118.81629420432532,2139.7993614833804
1481,37.61631743602774,-118.81618374411094,2140.0
1482,37.61628986558826,-118.81607346235305,2140.0
1483,37.61626226111876,-118.81596304447504,2140.0
1484,37.61623490004284,-118.81585286770608,2140.183116326748
1485,37.61620766823204,-118.81574252582335,2140.536776207208
1486,37.61618044180827,-118.81563220576857,2140.8903661263907
1487,37.61615274928116,-118.8155219718446,2141.0
1488,37.61612485776385,-118.81541181800408,2141.0
1489,37.61609700470884,-118.81530181606531,2141.0
1490,37.61606955547186,-118.8151913201748,2141.0
1491,37.61604222439298,-118.815080944664,2141.0
1492,37.616014700668174,-118.8149699036521,2141.0
1493,37.615985031209576,-118.81486123479172,2141.0
1494,37.6159551789464,-118.814751896382,2141.0
1495,37.61592454139043,-118.8146431324494,2141.0
1498,37.61589086041303,-118.8145353533217,2141.0
1499,37.61585723713371,-118.81442775882786,2141.0
1500,37.61582245158213,-118.81432076721414,2141.0
1501,37.61578590925812,-118.81421468804056,2141.0
1502,37.615749368510734,-118.81410861344378,2141.0
1503,37.6157120161086,-118.81400297929208,2141.0
1504,37.61567407880692,-118.81389767668836,2141.0
1505,37.61563607119885,-118.81379217893507,2141.0
1506,37.615593743732624,-118.81368985636335,2141.0
1507,37.61554992994021,-118.81358822273016,2141.0
1508,37.61550617258268,-118.81348672000736,2141.0
1509,37.61546149761408,-118.81338551059828,2141.0
1510,37.61541685804385,-118.81328444661128,2141.0
1511,37.61537175054077,-118.81318407957632,2140.939784969144
1512,37.61532360464992,-118.8130853277856,2140.588355108904
1513,37.61527558077493,-118.81298682626098,2140.2378158753827
1514,37.61522620618129,-118.81288928801644,2140.0
1515,37.61517415831971,-118.81279410459835,2140.0
1516,37.615122087415024,-118.8126988790398,2140.0
1517,37.61506817414393,-118.81260526291352,2140.1836041788106
1518,37.61501260859021,-118.8125132435252,2140.537524903089
1519,37.6149569743321,-118.81242111035893,2140.891883234988
1520,37.61490007965018,-118.81233051597418,2141.0
1521,37.61484249783821,-118.81224038792068,2141.0
1522,37.61478484159403,-118.81215014336458,2141.0
1523,37.6147250605027,-118.81206251318658,2141.0
1524,37.61466494462625,-118.8119750391867,2141.0
1525,37.614604287478144,-118.81188796495736,2141.0
