event_id,network,station,location,channel,p_polarity,takeoff,takeoff_uncertainty,azimuth,azimuth_uncertainty,sr_dist_km
nc73584536,NC,MEM,,EHZ,1,127.0,,51.6,,8.9078
nc73584536,NC,MLC,,EHZ,1,126.0,,92.9,,9.1702
nc73584536,NC,MGPB,,EHZ,1,122.0,,83.9,,10.3089
nc73584536,NC,MDC,2.0,EHZ,1,121.0,,349.0,,10.558
nc73584536,NC,MCS,,EHZ,1,120.0,,66.7,,10.8726
nc73584536,NC,MDH,,HNZ,-1,113.0,,54.0,,12.0091
nc73584536,NC,MCO,,EHZ,1,112.0,,88.7,,13.7771
nc73584536,CI,MLAC,,HHZ,1,109.0,,84.5,,16.2233
nc73584536,NC,MDR,2.0,EHZ,1,109.0,,81.5,,16.3457
nc73584536,NC,MCV,,EHZ,1,108.0,,99.9,,17.0239
nc73584536,NC,MCB,,HHZ,1,119.0,,73.8,,11.2307
nc73584536,NC,MINS,,HHZ,1,142.0,,318.4,,5.5653
nc73584536,NC,MMP,,EHZ,-1,171.0,,229.2,,1.1286
nc73584551,NC,MMP,,EHZ,-1,172.0,,214.4,,1.0717
nc73584551,NC,MINS,,HHZ,1,145.0,,319.4,,5.2884
nc73584551,NC,MDPB,,HHZ,1,144.0,,287.8,,5.3307
nc73584551,NC,MLC,,EHZ,1,126.0,,93.7,,9.4282
nc73584551,NC,MGPB,,EHZ,1,123.0,,84.9,,10.5435
nc73584561,NC,MMP,,EHZ,-1,171.0,,205.3,,1.142
nc73584561,NC,MCY,,EHZ,-1,161.0,,348.8,,2.7076
nc73584561,NC,MINS,,HHZ,1,146.0,,319.3,,5.0994
nc73584561,NC,MDPB,,HHZ,1,146.0,,286.6,,5.175
nc73584561,NC,MLC,,EHZ,1,127.0,,94.6,,9.5572
nc73584561,NC,MGPB,,EHZ,-1,123.0,,85.7,,10.6491
nc73584581,NC,MDPB,,HHZ,1,142.0,,304.4,,5.8411
nc73584581,NC,MMX1,,HN3,-1,141.0,,74.3,,5.9523
nc73584581,NC,MLC,,EHZ,1,125.0,,83.7,,9.7162
nc73584581,NC,MEM,,EHZ,1,124.0,,46.7,,10.2789
nc73584581,NC,MGPB,,EHZ,1,121.0,,76.3,,11.0628
nc73584581,NC,MCS,,EHZ,1,118.0,,61.0,,11.9868
nc73584581,NC,MDC,2.0,EHZ,-1,118.0,,352.8,,11.9757
nc73584581,NC,MCV,,EHZ,1,110.0,,94.6,,17.3242
nc73584581,NC,MMT,,EHZ,-1,98.0,,208.5,,28.6438
nc73584581,CI,MLAC,,HHZ,1,110.0,,79.5,,16.935
nc73584581,NC,MCB,,HHZ,1,115.0,,67.6,,12.1981
nc73584581,NC,MCO,,EHZ,1,113.0,,82.7,,14.3997
nc73584581,NC,MINS,,HHZ,1,139.0,,330.7,,6.5138
nc73584581,NC,MMP,,EHZ,-1,173.0,,335.6,,0.8589
nc73584626,NC,MMP,,EHZ,-1,173.0,,235.4,,0.8425
nc73584626,NC,MCY,,EHZ,-1,157.0,,347.2,,3.2936
nc73584626,NC,MMX1,,HN3,1,144.0,,86.3,,5.4041
nc73584626,NC,MDPB,,HHZ,1,143.0,,291.5,,5.5509
nc73584626,NC,MEM,,EHZ,1,127.0,,50.9,,9.1958
nc73584626,NC,MLC,,EHZ,1,127.0,,91.3,,9.3226
nc73584626,NC,MGPB,,EHZ,1,123.0,,82.6,,10.5001
nc73584626,NC,MDC,2.0,EHZ,-1,122.0,,350.1,,10.7826
nc73584626,NC,MCS,,EHZ,1,121.0,,65.8,,11.1306
nc73584626,NC,MCB,,HHZ,1,120.0,,72.8,,11.4531
nc73584626,NC,MCV,,EHZ,1,110.0,,98.9,,17.1351
nc73584626,NC,MMT,,EHZ,-1,97.0,,207.9,,29.9114
nc73584626,CI,MLAC,,HHZ,-1,111.0,,83.6,,16.4124
nc73584626,NC,MINS,,HHZ,1,143.0,,321.4,,5.6587
nc73584646,NC,MCV,,EHZ,-1,143.0,,319.1,,6.605
nc73584646,NC,MLC,,EHZ,-1,119.0,,302.0,,14.0773
nc73584646,NC,MGPB,,EHZ,-1,119.0,,309.8,,14.0884
nc73584646,NC,MCB,,HHZ,-1,118.0,,317.0,,15.0892
nc73584646,NC,MLH,,EHZ,-1,117.0,,348.3,,15.1225
nc73584646,NC,MCS,,EHZ,-1,116.0,,317.8,,16.4791
nc73584646,NC,MMX1,,HN3,-1,114.0,,296.9,,17.7801
nc73584646,NC,MEM,,EHZ,-1,112.0,,313.7,,19.4702
nc73584646,NC,MMP,,EHZ,-1,106.0,,288.2,,23.1063
nc73584646,NC,MRC,,EHZ,1,103.0,,59.2,,28.01
nc73584646,NC,MBS1,,EP1,1,103.0,,328.9,,28.0211
nc73584646,NC,MDPB,,HHZ,1,102.0,,290.3,,28.1546
nc73584646,NC,MTU,2.0,EHZ,-1,102.0,,138.1,,28.6772
nc73584646,NC,MDC,2.0,EHZ,-1,101.0,,308.5,,29.4667
nc73584646,NC,MMT,,EHZ,1,96.0,,242.1,,40.0302
nc73584646,BK,MMI,0.0,HHZ,1,89.0,,261.0,,86.3873
nc73584646,NC,MCO,,EHZ,-1,127.0,,318.3,,10.9938
nc73584646,NC,MDR,2.0,EHZ,-1,126.0,,334.5,,11.4197
nc73584646,CI,MLAC,,HHZ,-1,128.0,,332.4,,10.658
nc73584646,NC,MMLB,,HHZ,-1,108.0,,305.9,,21.6608
nc73584661,NC,MGPB,,EHZ,-1,41.0,,329.0,,9.5828
nc73584661,NC,MCB,,HHZ,-1,40.0,,336.8,,11.1529
nc73584661,NC,MMX1,,HN3,1,40.0,,306.0,,12.3093
nc73584661,NC,MLH,,EHZ,-1,40.0,,11.3,,14.3108
nc73584661,NC,MEM,,EHZ,-1,40.0,,327.1,,15.0669
nc73584661,NC,MDH,,HNZ,1,40.0,,339.0,,15.1781
nc73584661,NC,MDH1,1.0,DP1,1,40.0,,339.0,,15.1781
nc73584661,NC,MMLB,,HHZ,-1,40.0,,315.6,,16.6459
nc73584661,NC,MMP,,EHZ,1,40.0,,291.8,,17.2908
nc73584661,NC,MCY,,EHZ,1,40.0,,302.2,,18.9921
nc73584661,NC,MINS,,HHZ,-1,40.0,,301.0,,22.0166
nc73584661,NC,MDC,2.0,EHZ,-1,40.0,,315.6,,24.5407
nc73584661,NC,MBS1,,EP1,-1,40.0,,339.7,,24.7409
nc73584661,CI,MLAC,,HHZ,-1,41.0,,6.2,,8.7132
nc73584661,NC,MCO,,EHZ,-1,48.0,,349.2,,7.5535
nc73584661,NC,MCS,,EHZ,-1,40.0,,335.6,,12.5317
nc73584661,NC,MCV,,EHZ,-1,92.0,,20.4,,4.4845
nc73584661,NC,MDPB,,HHZ,-1,40.0,,293.6,,22.3835
nc73584661,NC,MDR,2.0,EHZ,-1,41.0,,5.8,,9.5717
nc73584661,NC,MDY,,HHZ,-1,40.0,,309.0,,18.7475
nc73584661,NC,MLC,,EHZ,-1,41.0,,317.9,,8.9912
nc73584676,NC,MCV,,EHZ,1,149.0,,41.5,,4.2855
nc73584676,NC,MLC,,EHZ,-1,133.0,,320.0,,7.3956
nc73584676,NC,MGPB,,EHZ,1,130.0,,333.1,,8.0861
nc73584676,NC,MDR,2.0,EHZ,1,127.0,,14.7,,8.8155
nc73584676,NC,MMX1,,HN3,1,120.0,,305.7,,10.6836
nc73584676,NC,MDPB,,HHZ,1,104.0,,292.4,,20.8157
nc73584706,NC,MCV,,EHZ,1,138.0,,36.1,,5.3451
nc73584706,NC,MCO,,EHZ,-1,127.0,,1.3,,7.5301
nc73584706,NC,MLC,,EHZ,-1,124.0,,326.7,,8.1006
nc73584706,NC,MGPB,,EHZ,1,121.0,,338.1,,8.969
nc73584706,NC,MDR,2.0,EHZ,-1,117.0,,14.8,,9.9675
nc73584706,NC,MCB,,HHZ,-1,115.0,,344.8,,10.727
nc73584706,NC,MMX1,,HN3,-1,113.0,,311.3,,11.1306
nc73584706,NC,MEM,,EHZ,-1,105.0,,332.7,,14.3664
nc73584706,NC,MLH,,EHZ,1,105.0,,17.2,,14.8112
nc73584706,NC,MDPB,,HHZ,1,98.0,,295.6,,20.9825
nc73584706,NC,MMT,,EHZ,-1,91.0,,235.1,,33.9701
nc73584706,NC,MTU,2.0,EHZ,1,91.0,,129.5,,34.5705
nc73584771,NC,MGPB,,EHZ,1,160.0,,280.2,,2.771
nc73584771,CI,MLAC,,HHZ,1,157.0,,73.3,,3.3125
nc73584771,NC,MCV,,EHZ,-1,146.0,,132.9,,5.165
nc73584771,NC,MMX1,,HN3,-1,133.0,,266.3,,7.7647
nc73584771,NC,MMP,,EHZ,-1,114.0,,264.5,,13.8994
nc73584771,NC,MINS,,HHZ,-1,110.0,,282.2,,17.0573
nc73584771,NC,MDC,2.0,EHZ,-1,109.0,,303.3,,17.8913
nc73584771,NC,MDPB,,HHZ,1,109.0,,273.8,,18.3472
nc73584771,NC,MMT,,EHZ,1,94.0,,224.9,,38.5179
nc73584771,NC,MTU,2.0,EHZ,-1,93.0,,137.5,,40.4194
nc73584771,BK,TOLH,0.0,HHZ,-1,88.0,,214.2,,90.0901
nc73584771,NC,MHD,,EHZ,1,86.0,,238.5,,106.5359
nc73584771,NC,MDR,2.0,EHZ,1,154.0,,60.3,,3.6661
nc73584771,NC,MEM,,EHZ,1,133.0,,309.6,,7.7492
nc73584771,NC,MLC,,EHZ,-1,153.0,,254.4,,3.9663
nc73584771,NC,MLH,,EHZ,1,132.0,,38.4,,8.075
nc73585986,NC,MLC,,EHZ,-1,88.0,,348.5,,8.3763
nc73585986,NC,MCO,,EHZ,-1,88.0,,18.1,,9.4438
nc73585986,NC,MMX1,,HN3,-1,87.0,,327.5,,10.4012
nc73585986,NC,MDR,2.0,EHZ,-1,88.0,,25.6,,12.2982
nc73585986,NC,MEM,,EHZ,1,84.0,,344.9,,14.7
nc73585986,NC,MDPB,,HHZ,-1,80.0,,303.0,,19.2478
nc73585986,NC,MINS,,HHZ,1,80.0,,311.6,,19.3924
nc73585986,NC,MMT,,EHZ,-1,73.0,,234.3,,30.8566
nc73585986,NC,MCB,,HHZ,1,85.0,,359.8,,11.7867
nc73585986,NC,MCV,,EHZ,1,88.0,,45.8,,8.2718
nc73585986,NC,MGPB,,EHZ,-1,88.0,,356.6,,9.7751
nc73586131,NC,MCB,,HHZ,-1,150.0,,309.7,,1.8125
nc73586131,NC,MGPB,,EHZ,-1,145.0,,245.4,,2.1227
nc73586131,NC,MCO,,EHZ,-1,143.0,,136.4,,2.3051
nc73586131,NC,MLC,,EHZ,-1,124.0,,231.1,,3.8818
nc73586131,NC,MDR,2.0,EHZ,1,123.0,,83.7,,4.0075
nc73586131,NC,MCV,,EHZ,-1,106.0,,136.9,,6.695
nc73586131,NC,MMX1,,HN3,1,104.0,,254.9,,7.201
nc73586131,NC,MMP,,EHZ,1,90.0,,258.3,,13.3212
nc73586131,NC,MBS1,,EP1,1,87.0,,338.4,,15.1781
nc73586576,NC,MCV,,EHZ,1,140.0,,326.8,,7.4667
nc73586576,NC,MCO,,EHZ,-1,125.0,,323.3,,11.82
nc73586576,NC,MDR,2.0,EHZ,-1,121.0,,338.0,,12.4761
nc73586576,NC,MLC,,EHZ,1,118.0,,306.7,,14.5888
nc73586576,NC,MGPB,,EHZ,1,118.0,,314.1,,14.7556
nc73586576,NC,MCB,,HHZ,-1,117.0,,320.7,,15.8898
nc73586881,NC,MFB,,EHZ,1,111.0,,81.1,,23.4844
nc73586881,NC,MCV,,EHZ,-1,110.0,,330.5,,24.663
nc73586881,NC,MLC,,EHZ,-1,105.0,,320.5,,31.0345
nc73586881,NC,MCS,,EHZ,-1,103.0,,326.6,,34.3481
nc73586881,NC,MEM,,EHZ,-1,101.0,,323.8,,37.0835
nc73586881,NC,MDPB,,HHZ,-1,99.0,,307.5,,43.1436
nc73586881,NC,MMT,,EHZ,1,98.0,,267.1,,43.3438
nc73586881,NC,MCD,,EHZ,1,107.0,,52.4,,27.5875
nc73586881,NC,MCO,,EHZ,-1,106.0,,328.5,,28.9552
nc73586881,NC,MDR,2.0,EHZ,-1,105.0,,334.5,,29.6557
nc73586881,NC,MGPB,,EHZ,-1,104.0,,323.8,,31.5794
nc73586881,NC,MTU,2.0,EHZ,1,127.0,,113.3,,12.3204
nc73587026,NC,MCB,,HHZ,-1,174.0,,17.1,,0.5491
nc73587026,NC,MGPB,,EHZ,-1,164.0,,193.8,,1.5534
nc73587026,NC,MCS,,EHZ,1,162.0,,339.7,,1.8002
nc73587026,NC,MLC,,EHZ,-1,148.0,,205.5,,3.3926
nc73587026,NC,MCO,,EHZ,1,143.0,,126.2,,3.8996
nc73587026,NC,MDH1,1.0,DP1,1,139.0,,348.7,,4.539
nc73587026,NC,MEM,,EHZ,-1,138.0,,309.0,,4.6624
nc73587026,NC,MDR,2.0,EHZ,-1,132.0,,91.9,,5.5464
nc73587026,NC,MMX1,,HN3,-1,130.0,,245.0,,5.9456
nc73587026,NC,MMLB,,HHZ,1,122.0,,287.0,,7.4167
nc73587071,NC,MFB,,EHZ,1,110.0,,81.1,,23.5844
nc73587071,NC,MCV,,EHZ,-1,109.0,,330.7,,24.6297
nc73587071,NC,MDR,2.0,EHZ,-1,104.0,,334.7,,29.6223
nc73587071,NC,MLC,,EHZ,-1,103.0,,320.6,,30.99
nc73587071,NC,MGPB,,EHZ,-1,103.0,,324.0,,31.5349
nc73587071,NC,MMP,,EHZ,1,100.0,,308.7,,37.9953
nc73587071,NC,MMT,,EHZ,-1,98.0,,267.1,,43.2326
nc73587276,NC,MLC,,EHZ,1,35.0,,300.8,,51.0718
nc73587276,NC,MGPB,,EHZ,1,35.0,,303.0,,50.9495
nc73587276,NC,MCB,,HHZ,1,35.0,,305.2,,51.6278
nc73587276,NC,MMX1,,HN3,1,35.0,,299.3,,54.7635
nc73587276,NC,MEM,,EHZ,1,35.0,,305.0,,56.1201
nc73587276,NC,MMLB,,HHZ,1,35.0,,302.5,,58.5886
nc73587276,NC,MMP,,EHZ,1,35.0,,295.7,,59.8118
nc73587276,NC,MDY,,HHZ,1,35.0,,300.9,,61.0238
nc73587276,NC,MCY,,EHZ,1,35.0,,298.8,,61.513
nc73587276,NC,MINS,,HHZ,1,35.0,,298.6,,64.5487
nc73587276,NC,MDPB,,HHZ,1,35.0,,296.1,,64.9267
nc73587276,NC,MMT,,EHZ,1,35.0,,270.0,,67.4508
nc73587276,NP,1589,10.0,HNZ,1,70.0,,103.7,,8.1673
nc73587276,BK,OVRO,0.0,HHZ,1,39.0,,143.8,,20.2708
nc73587276,NC,MRC,,EHZ,1,37.0,,346.6,,33.7588
nc73587276,NC,MCV,,EHZ,1,36.0,,303.2,,43.2993
nc73587276,CI,MLAC,,HHZ,1,35.0,,307.4,,46.3572
nc73587276,NC,MDR,2.0,EHZ,1,35.0,,308.2,,46.8687
nc73587276,NC,MCO,,EHZ,1,35.0,,304.5,,47.5692
nc73587276,NC,MLH,,EHZ,-1,35.0,,313.8,,48.4143
nc73587281,NC,MMX1,,HN3,-1,108.0,,315.3,,9.5127
nc73587281,NC,MCB,,HHZ,1,107.0,,353.3,,9.8419
nc73587281,NC,MCS,,EHZ,-1,104.0,,350.0,,11.1084
nc73587281,NC,MEM,,EHZ,-1,97.0,,338.0,,13.1432
nc73587281,NC,MDH,,HNZ,-1,96.0,,350.9,,13.8771
nc73587281,NC,MDH1,1.0,DP1,1,96.0,,350.9,,13.8771
nc73587281,NC,MMP,,EHZ,-1,96.0,,295.0,,14.0995
nc73587281,NC,MCY,,EHZ,-1,96.0,,307.0,,16.0343
nc73587281,NC,MINS,,HHZ,-1,95.0,,304.8,,19.0143
nc73587281,NC,MDC,2.0,EHZ,-1,86.0,,320.8,,22.0055
nc73587281,NC,MBS1,,EP1,-1,85.0,,346.8,,23.3398
nc73587281,NC,MMT,,EHZ,1,78.0,,232.6,,32.9471
nc73587281,BK,MMI,0.0,HHZ,1,76.0,,258.9,,77.5585
nc73587281,CI,MLAC,,HHZ,1,109.0,,27.1,,9.2203
nc73587281,NC,MCO,,EHZ,1,117.0,,14.8,,7.1954
nc73587281,NC,MCV,,EHZ,1,123.0,,52.1,,6.1124
nc73587281,NC,MDPB,,HHZ,-1,95.0,,296.2,,19.2145
nc73587281,NC,MDR,2.0,EHZ,1,107.0,,24.9,,10.002
nc73587281,NC,MDY,,HHZ,-1,96.0,,315.1,,16.0009
nc73587281,NC,MGPB,,EHZ,1,114.0,,347.8,,7.9226
nc73587281,NC,MLC,,EHZ,-1,119.0,,335.9,,6.7862
nc73587281,NC,MLH,,EHZ,1,96.0,,24.0,,14.8668
nc73587281,NC,MMLB,,HHZ,-1,96.0,,323.7,,14.1662
nc73587296,NC,MCV,,EHZ,-1,84.0,,335.6,,22.7727
nc73587296,NC,MCO,,EHZ,-1,80.0,,332.7,,26.9759
nc73587296,CI,MLAC,,HHZ,-1,80.0,,338.4,,27.1093
nc73587296,NC,MDR,2.0,EHZ,-1,80.0,,339.0,,27.9099
nc73587296,NC,MLC,,EHZ,-1,79.0,,323.8,,28.7772
nc73587296,NC,MGPB,,EHZ,-1,79.0,,327.3,,29.4333
nc73587296,NC,MCB,,HHZ,-1,78.0,,330.2,,30.89
nc73587296,NC,MMX1,,HN3,1,77.0,,318.7,,31.6794
nc73587296,NC,MCS,,EHZ,-1,77.0,,330.0,,32.291
nc73587296,NC,MEM,,EHZ,-1,75.0,,326.8,,34.9263
nc73587296,NC,MMP,,EHZ,-1,75.0,,310.4,,35.4823
nc73587296,NC,MMLB,,HHZ,1,74.0,,321.6,,36.3496
nc73587296,NC,MDY,,HHZ,1,74.0,,318.0,,38.151
nc73587296,NC,MDPB,,HHZ,-1,74.0,,309.1,,40.5194
nc73587296,NC,MMT,,EHZ,1,74.0,,265.8,,40.6084
nc73587296,NC,MINS,,HHZ,-1,74.0,,313.1,,40.853
nc73587296,NC,MDC,2.0,EHZ,1,73.0,,320.5,,44.2
nc73587296,NC,MBS1,,EP1,-1,73.0,,333.9,,44.2889
nc73587301,NC,MCV,,EHZ,-1,105.0,,10.8,,8.0661
nc73587301,NC,MCO,,EHZ,1,97.0,,352.5,,11.2307
nc73587301,NC,MLC,,EHZ,-1,90.0,,329.7,,12.0313
nc73587301,CI,MLAC,,HHZ,1,90.0,,4.2,,12.4094
nc73587301,NC,MGPB,,EHZ,-1,90.0,,337.4,,12.932
nc73587301,NC,MDR,2.0,EHZ,-1,90.0,,4.0,,13.2767
nc73587301,NC,MMX1,,HN3,-1,92.0,,317.6,,14.8223
nc73587301,NC,MDY,,HHZ,-1,83.0,,316.7,,21.3049
nc73587301,NC,MDPB,,HHZ,-1,81.0,,301.7,,24.1404
nc73587301,NC,MINS,,HHZ,1,81.0,,308.5,,24.1738
nc73587301,NC,MDC,2.0,EHZ,-1,79.0,,321.0,,27.3428
nc73587311,NC,MCV,,EHZ,-1,84.0,,337.1,,22.1167
nc73587311,NC,MCO,,EHZ,-1,80.0,,333.8,,26.2865
nc73587311,CI,MLAC,,HHZ,-1,80.0,,339.6,,26.4866
nc73587311,NC,MDR,2.0,EHZ,-1,80.0,,340.3,,27.2872
nc73587311,NC,MLC,,EHZ,-1,79.0,,324.6,,28.0211
nc73587311,NC,MGPB,,EHZ,-1,79.0,,328.2,,28.6994
nc73587311,NC,MCB,,HHZ,1,78.0,,331.1,,30.1783
nc73587311,NC,MDY,,HHZ,-1,73.0,,318.5,,37.3615
nc73587311,NC,MDPB,,HHZ,-1,73.0,,309.4,,39.6855
nc73587311,NC,MMT,,EHZ,1,73.0,,265.2,,39.8634
nc73587311,NC,MINS,,HHZ,-1,73.0,,313.5,,40.0302
nc73587311,NC,MDC,2.0,EHZ,1,72.0,,321.0,,43.4216
nc73587311,NC,MBS1,,EP1,1,72.0,,334.6,,43.6218
nc73587361,NP,1576,10.0,HNZ,1,85.0,,43.6,,17.213
nc73587361,NC,MMX1,,HN3,-1,84.0,,340.2,,18.8364
nc73587361,CI,MLAC,,HHZ,1,84.0,,13.2,,19.6926
nc73587361,NC,MDR,2.0,EHZ,-1,84.0,,12.7,,20.5377
nc73587361,NC,MRD,2.0,EHZ,1,83.0,,316.0,,21.7275
nc73587361,NC,MCY,,EHZ,-1,81.0,,328.8,,24.0959
nc73587361,NC,MLH,,EHZ,-1,80.0,,14.5,,25.3524
nc73587361,NC,MBS1,,EP1,-1,74.0,,351.5,,34.0701
nc73587361,NC,MRC,,EHZ,1,72.0,,54.2,,41.2867
nc73587361,BK,TOLH,0.0,HHZ,1,71.0,,221.2,,74.8231
nc73587361,BK,MMI,0.0,HHZ,1,71.0,,267.1,,75.9239
nc73587361,BK,WELL,0.0,HHZ,-1,69.0,,304.7,,194.7023
nc73587361,NC,MCB,,HHZ,-1,84.0,,357.7,,20.7601
nc73587361,NC,MCO,,EHZ,-1,85.0,,6.8,,18.0581
nc73587361,NC,MCS,,EHZ,-1,83.0,,355.8,,21.9721
nc73587361,NC,MCV,,EHZ,1,92.0,,19.2,,15.5895
nc73587361,NC,MDC,2.0,EHZ,-1,76.0,,334.1,,31.1457
nc73587361,NC,MDPB,,HHZ,-1,80.0,,319.0,,25.775
nc73587361,NC,MDY,,HHZ,-1,81.0,,333.8,,24.8409
nc73587361,NC,MEM,,EHZ,-1,82.0,,348.7,,23.6067
nc73587361,NC,MGPB,,EHZ,-1,85.0,,355.8,,18.7586
nc73587361,NC,MINS,,HHZ,-1,79.0,,325.0,,26.6423
nc73587361,NC,MLC,,EHZ,-1,85.0,,351.9,,17.3353
nc73587361,NC,MLI,,HHZ,-1,82.0,,330.0,,23.0062
nc73587361,NC,MMLB,,HHZ,-1,82.0,,340.2,,23.7957
nc73587361,NC,MMP,,EHZ,-1,83.0,,323.7,,21.0158
nc73587361,NC,MMT,,EHZ,1,79.0,,250.8,,27.4095
nc73587416,NC,MCV,,EHZ,-1,126.0,,6.0,,8.4119
nc73587416,CI,MLAC,,HHZ,-1,110.0,,1.2,,12.8208
nc73587416,NC,MLH,,EHZ,1,105.0,,6.7,,18.3138
nc73587416,NC,MEM,,EHZ,-1,104.0,,332.3,,19.0032
nc73587416,NC,MDH1,1.0,DP1,-1,104.0,,341.5,,19.3257
nc73587416,NC,MMP,,EHZ,1,103.0,,302.4,,19.7927
nc73587416,NC,MMLB,,HHZ,-1,103.0,,322.5,,20.2375
nc73587416,NC,MDY,,HHZ,-1,100.0,,316.3,,22.0611
nc73587416,NC,MDPB,,HHZ,-1,98.0,,301.8,,24.9188
nc73587416,NC,MINS,,HHZ,-1,98.0,,308.4,,24.941
nc73587416,NC,MDC,2.0,EHZ,-1,96.0,,320.6,,28.0878
nc73587416,NC,MBS1,,EP1,1,95.0,,341.3,,28.8884
nc73587416,NC,MTU,2.0,EHZ,-1,95.0,,126.3,,30.2895
nc73587416,NC,MMT,,EHZ,1,93.0,,243.0,,33.8366
nc73587416,NC,MRC,,EHZ,1,93.0,,58.7,,34.2369
nc73587416,BK,MMI,0.0,HHZ,1,87.0,,262.7,,80.7275
nc73587416,NC,MCB,,HHZ,-1,108.0,,340.6,,15.2782
nc73587416,NC,MCO,,EHZ,-1,115.0,,349.8,,11.7644
nc73587416,NC,MCS,,EHZ,-1,107.0,,339.4,,16.6348
nc73587416,NC,MDR,2.0,EHZ,-1,110.0,,1.2,,13.6881
nc73587416,NC,MGPB,,EHZ,-1,110.0,,335.6,,13.588
nc73587416,NC,MLC,,EHZ,-1,111.0,,328.3,,12.7318
nc73587601,NC,MCV,,EHZ,-1,116.0,,51.2,,5.9623
nc73587601,NC,MCO,,HNZ,1,110.0,,13.5,,7.1343
nc73587601,CI,MLAC,,HHZ,1,103.0,,26.2,,9.1247
nc73587601,NC,MMX1,,HN3,1,102.0,,314.5,,9.625
nc73587601,NC,MCB,,HHZ,1,101.0,,352.3,,9.8463
nc73587601,NC,MCS,,EHZ,-1,98.0,,349.1,,11.1195
nc73587601,NC,MDH,,HNZ,1,91.0,,350.2,,13.8882
nc73587601,NC,MDH1,1.0,DP1,-1,91.0,,350.2,,13.8882
nc73587601,NC,MDY,,HHZ,1,93.0,,314.6,,16.1121
nc73587601,NC,MCY,,EHZ,1,93.0,,306.6,,16.1677
nc73587601,NC,MMT,,EHZ,1,75.0,,232.7,,33.0916
nc73587601,BK,MMI,0.0,HHZ,-1,72.0,,258.9,,77.7364
nc73587601,NC,MMI,,EHZ,1,72.0,,258.9,,77.7364
nc73587601,BK,TOLH,0.0,HHZ,1,72.0,,216.5,,83.6853
nc73587601,BK,HELL,0.0,HHZ,1,72.0,,187.4,,98.0739
nc73587601,NC,MPR,,EHZ,-1,72.0,,285.8,,103.6114
nc73587601,NC,MDPB,,HHZ,1,84.0,,295.9,,19.3702
nc73587601,NC,MDR,2.0,EHZ,1,101.0,,24.1,,9.9119
nc73587601,NC,MGPB,,EHZ,1,107.0,,346.5,,7.9438
nc73587601,NC,MHD,,EHZ,1,72.0,,241.7,,102.177
nc73587601,NC,MLC,,EHZ,1,111.0,,334.5,,6.844
nc73587601,NC,MLH,,EHZ,1,92.0,,23.4,,14.7778
nc73587601,NC,MMP,,EHZ,1,91.0,,294.6,,14.2552
nc73587601,NN,SJC,,EHZ,1,72.0,,331.1,,100.7426
nc73587606,NP,1576,10.0,HNZ,1,60.0,,51.8,,10.2077
nc73587606,NC,MCO,,EHZ,-1,60.0,,351.8,,11.909
nc73587606,CI,MLAC,,HHZ,-1,60.0,,2.9,,13.0432
nc73587606,NC,MDR,2.0,EHZ,-1,60.0,,2.8,,13.9105
nc73587606,NC,MCB,,HHZ,-1,60.0,,342.3,,15.3449
nc73587606,NC,MMX1,,HN3,-1,60.0,,318.6,,15.4672
nc73587606,NC,MCS,,EHZ,-1,60.0,,340.9,,16.6904
nc73587606,NC,MEM,,EHZ,-1,59.0,,333.6,,19.0032
nc73587606,NC,MDH1,1.0,DP1,1,59.0,,342.8,,19.4035
nc73587606,NC,MMLB,,HHZ,-1,59.0,,323.8,,20.1596
nc73587606,NC,MDPB,,HHZ,-1,58.0,,302.7,,24.6853
nc73587606,NC,MBS1,,EP1,1,57.0,,342.2,,28.9552
nc73587606,NC,MCV,,EHZ,-1,60.0,,8.5,,8.6643
nc73587606,NC,MDY,,HHZ,-1,59.0,,317.5,,21.9388
nc73587606,NC,MGPB,,EHZ,-1,60.0,,337.5,,13.6214
nc73587606,NC,MLC,,EHZ,-1,60.0,,330.3,,12.7096
nc73587681,NC,MCV,,EHZ,1,121.0,,58.8,,5.3162
nc73587681,NC,MLC,,EHZ,1,117.0,,329.6,,6.0257
nc73587681,NC,MCO,,EHZ,1,116.0,,14.7,,6.158
nc73587681,NC,MGPB,,EHZ,-1,112.0,,343.8,,7.0231
nc73587681,NC,MDR,2.0,EHZ,1,104.0,,26.0,,8.9801
nc73587681,NC,MMX1,,HN3,1,104.0,,309.6,,9.0468
nc73587681,NC,MLH,,EHZ,-1,91.0,,24.7,,13.8438
nc73587781,NC,MCV,,EHZ,1,110.0,,297.0,,28.2213
nc73587781,CI,MLAC,,HHZ,1,108.0,,303.9,,31.0011
nc73587781,NC,MDR,2.0,EHZ,1,107.0,,305.2,,31.4682
nc73587781,NC,MCO,,EHZ,1,107.0,,299.7,,32.3688
nc73587781,NC,MLH,,EHZ,1,107.0,,313.5,,32.8803
nc73587781,NC,MGPB,,EHZ,1,104.0,,298.0,,35.8492
nc73587781,NC,MLC,,EHZ,1,104.0,,295.0,,36.1495
nc73587781,NC,MCB,,HHZ,1,104.0,,301.3,,36.383
nc73587781,NC,MCS,,EHZ,1,103.0,,302.2,,37.6617
nc73587781,NC,MEM,,EHZ,1,102.0,,301.4,,40.8641
nc73587781,NC,MMLB,,HHZ,1,101.0,,298.2,,43.4995
nc73587781,NC,MMP,,EHZ,1,100.0,,289.4,,45.3453
